"","decision","company_name","prob"
"76208",0,"76208",0.02
"76209",1,"76209",0.357
"76210",0,"76210",0.093
"76211",0,"76211",0.019
"76212",0,"76212",0
"76213",0,"76213",0.005
"76214",0,"76214",0.009
"76215",0,"76215",0.014
"76216",0,"76216",0.027
"76217",1,"76217",0.208
"76218",0,"76218",0.028
"76219",0,"76219",0.044
"76220",0,"76220",0.02
"76221",1,"76221",0.14
"76222",1,"76222",0.139
"76223",1,"76223",0.136
"76224",0,"76224",0.029
"76225",0,"76225",0.092
"76226",0,"76226",0.039
"76227",0,"76227",0.017
"76228",1,"76228",0.184
"76229",0,"76229",0.009
"76230",0,"76230",0.082
"76231",0,"76231",0.072
"76232",0,"76232",0.011
"76233",0,"76233",0.022
"76234",0,"76234",0.014
"76235",0,"76235",0.012
"76236",1,"76236",0.291
"76237",0,"76237",0.024
"76238",0,"76238",0.002
"76239",0,"76239",0.01
"76240",0,"76240",0.009
"76241",0,"76241",0.005
"76242",0,"76242",0.011
"76243",0,"76243",0.002
"76244",0,"76244",0.01
"76245",0,"76245",0.026
"76246",0,"76246",0.001
"76247",0,"76247",0
"76248",0,"76248",0.024
"76249",0,"76249",0.065
"76250",0,"76250",0.025
"76251",1,"76251",0.278
"76252",0,"76252",0.017
"76253",0,"76253",0.057
"76254",0,"76254",0.001
"76255",1,"76255",0.403
"76256",0,"76256",0.089
"76257",0,"76257",0.004
"76258",1,"76258",0.126
"76259",0,"76259",0.078
"76260",1,"76260",0.179
"76261",1,"76261",0.098
"76262",0,"76262",0.017
"76263",0,"76263",0.003
"76264",0,"76264",0.024
"76265",1,"76265",0.117
"76266",0,"76266",0.018
"76267",0,"76267",0.013
"76268",1,"76268",0.166
"76269",0,"76269",0.01
"76270",0,"76270",0.043
"76271",0,"76271",0.084
"76272",0,"76272",0.045
"76273",1,"76273",0.299
"76274",0,"76274",0.005
"76275",0,"76275",0.021
"76276",0,"76276",0.004
"76277",1,"76277",0.248
"76278",0,"76278",0.004
"76279",0,"76279",0.015
"76280",0,"76280",0.004
"76281",0,"76281",0.003
"76282",0,"76282",0.023
"76283",0,"76283",0.039
"76284",0,"76284",0.016
"76285",0,"76285",0.009
"76286",0,"76286",0.051
"76287",0,"76287",0.043
"76288",0,"76288",0.003
"76289",0,"76289",0.001
"76290",0,"76290",0.009
"76291",1,"76291",0.632
"76292",0,"76292",0.022
"76293",1,"76293",0.738
"76294",1,"76294",0.141
"76295",0,"76295",0.092
"76296",0,"76296",0.02
"76297",0,"76297",0.004
"76298",0,"76298",0.028
"76299",0,"76299",0.01
"76300",0,"76300",0.057
"76301",0,"76301",0.032
"76302",0,"76302",0.082
"76303",0,"76303",0.041
"76304",0,"76304",0.019
"76305",0,"76305",0.03
"76306",0,"76306",0.059
"76307",0,"76307",0.059
"76308",0,"76308",0.046
"76309",0,"76309",0.001
"76310",0,"76310",0.037
"76311",0,"76311",0.012
"76312",0,"76312",0.009
"76313",0,"76313",0.006
"76314",1,"76314",0.1
"76315",0,"76315",0.015
"76316",0,"76316",0.027
"76317",0,"76317",0.041
"76318",0,"76318",0.052
"76319",0,"76319",0.012
"76320",0,"76320",0.03
"76321",0,"76321",0.031
"76322",0,"76322",0.088
"76323",0,"76323",0.03
"76324",0,"76324",0.073
"76325",0,"76325",0.012
"76326",0,"76326",0.005
"76327",0,"76327",0.012
"76328",0,"76328",0.005
"76329",0,"76329",0.084
"76330",0,"76330",0.02
"76331",0,"76331",0.01
"76332",0,"76332",0.008
"76333",0,"76333",0.032
"76334",0,"76334",0
"76335",0,"76335",0.028
"76336",0,"76336",0.071
"76337",0,"76337",0.013
"76338",0,"76338",0.034
"76339",0,"76339",0.087
"76340",0,"76340",0.006
"76341",0,"76341",0.072
"76342",1,"76342",0.349
"76343",0,"76343",0.074
"76344",0,"76344",0.071
"76345",1,"76345",0.121
"76346",1,"76346",0.264
"76347",0,"76347",0.016
"76348",1,"76348",0.199
"76349",0,"76349",0.055
"76350",0,"76350",0.01
"76351",0,"76351",0.004
"76352",0,"76352",0.003
"76353",0,"76353",0.006
"76354",0,"76354",0.05
"76355",1,"76355",0.207
"76356",0,"76356",0.087
"76357",1,"76357",0.223
"76358",0,"76358",0.031
"76359",0,"76359",0.008
"76360",0,"76360",0.017
"76361",1,"76361",0.205
"76362",0,"76362",0.043
"76363",0,"76363",0.088
"76364",0,"76364",0.054
"76365",0,"76365",0.004
"76366",0,"76366",0.021
"76367",1,"76367",0.333
"76368",1,"76368",0.147
"76369",1,"76369",0.258
"76370",1,"76370",0.31
"76371",0,"76371",0.006
"76372",0,"76372",0.018
"76373",1,"76373",0.447
"76374",0,"76374",0.013
"76375",0,"76375",0.001
"76376",1,"76376",0.143
"76377",0,"76377",0.02
"76378",0,"76378",0.005
"76379",0,"76379",0.004
"76380",1,"76380",0.383
"76381",0,"76381",0.03
"76382",0,"76382",0.064
"76383",0,"76383",0.036
"76384",0,"76384",0.007
"76385",0,"76385",0.006
"76386",0,"76386",0.009
"76387",0,"76387",0.005
"76388",0,"76388",0.008
"76389",0,"76389",0.006
"76390",0,"76390",0.027
"76391",1,"76391",0.225
"76392",0,"76392",0.018
"76393",1,"76393",0.226
"76394",0,"76394",0.059
"76395",0,"76395",0.001
"76396",0,"76396",0.034
"76397",0,"76397",0.095
"76398",0,"76398",0
"76399",1,"76399",0.188
"76400",1,"76400",0.152
"76401",0,"76401",0.057
"76402",1,"76402",0.601
"76403",1,"76403",0.214
"76404",0,"76404",0.081
"76405",0,"76405",0.006
"76406",0,"76406",0.001
"76407",1,"76407",0.204
"76408",0,"76408",0.035
"76409",1,"76409",0.12
"76410",1,"76410",0.129
"76411",0,"76411",0.054
"76412",0,"76412",0.021
"76413",1,"76413",0.267
"76414",0,"76414",0.009
"76415",1,"76415",0.199
"76416",0,"76416",0.036
"76417",0,"76417",0.026
"76418",1,"76418",0.166
"76419",0,"76419",0.068
"76420",0,"76420",0.016
"76421",1,"76421",0.324
"76422",0,"76422",0.068
"76423",0,"76423",0.015
"76424",0,"76424",0.002
"76425",0,"76425",0.006
"76426",0,"76426",0.014
"76427",1,"76427",0.331
"76428",1,"76428",0.125
"76429",0,"76429",0.002
"76430",0,"76430",0.024
"76431",0,"76431",0.047
"76432",0,"76432",0.026
"76433",0,"76433",0.042
"76434",1,"76434",0.13
"76435",1,"76435",0.185
"76436",0,"76436",0.034
"76437",0,"76437",0.003
"76438",0,"76438",0.056
"76439",0,"76439",0.047
"76440",0,"76440",0.071
"76441",0,"76441",0.04
"76442",0,"76442",0.003
"76443",0,"76443",0.069
"76444",0,"76444",0.009
"76445",1,"76445",0.121
"76446",0,"76446",0.015
"76447",0,"76447",0.05
"76448",0,"76448",0.069
"76449",0,"76449",0.019
"76450",0,"76450",0.067
"76451",1,"76451",0.424
"76452",0,"76452",0.008
"76453",1,"76453",0.281
"76454",1,"76454",0.208
"76455",0,"76455",0.036
"76456",1,"76456",0.104
"76457",0,"76457",0.004
"76458",0,"76458",0.044
"76459",0,"76459",0.075
"76460",0,"76460",0.093
"76461",0,"76461",0.001
"76462",0,"76462",0.095
"76463",0,"76463",0.003
"76464",1,"76464",0.183
"76465",0,"76465",0.007
"76466",0,"76466",0.008
"76467",1,"76467",0.117
"76468",0,"76468",0.011
"76469",0,"76469",0.069
"76470",0,"76470",0.024
"76471",1,"76471",0.28
"76472",0,"76472",0.012
"76473",0,"76473",0.026
"76474",0,"76474",0.071
"76475",1,"76475",0.098
"76476",0,"76476",0.003
"76477",1,"76477",0.153
"76478",0,"76478",0.023
"76479",0,"76479",0.065
"76480",0,"76480",0.081
"76481",1,"76481",0.113
"76482",0,"76482",0.017
"76483",1,"76483",0.177
"76484",0,"76484",0.013
"76485",1,"76485",0.122
"76486",0,"76486",0.017
"76487",0,"76487",0.006
"76488",0,"76488",0.008
"76489",1,"76489",0.106
"76490",0,"76490",0.016
"76491",0,"76491",0
"76492",0,"76492",0.092
"76493",1,"76493",0.197
"76494",1,"76494",0.306
"76495",0,"76495",0.003
"76496",0,"76496",0.003
"76497",0,"76497",0.055
"76498",0,"76498",0.005
"76499",0,"76499",0.097
"76500",0,"76500",0.029
"76501",0,"76501",0.002
"76502",1,"76502",0.103
"76503",0,"76503",0.02
"76504",0,"76504",0.006
"76505",0,"76505",0.051
"76506",1,"76506",0.1
"76507",0,"76507",0.021
"76508",0,"76508",0.004
"76509",1,"76509",0.136
"76510",0,"76510",0.005
"76511",1,"76511",0.146
"76512",0,"76512",0.027
"76513",0,"76513",0.005
"76514",0,"76514",0.027
"76515",0,"76515",0.071
"76516",0,"76516",0.084
"76517",0,"76517",0.065
"76518",1,"76518",0.159
"76519",0,"76519",0.014
"76520",0,"76520",0.047
"76521",0,"76521",0.01
"76522",0,"76522",0.002
"76523",0,"76523",0.035
"76524",0,"76524",0.026
"76525",0,"76525",0.016
"76526",0,"76526",0.001
"76527",0,"76527",0.008
"76528",0,"76528",0.005
"76529",0,"76529",0.015
"76530",0,"76530",0
"76531",0,"76531",0.007
"76532",0,"76532",0.001
"76533",0,"76533",0.014
"76534",0,"76534",0.021
"76535",0,"76535",0.015
"76536",0,"76536",0.027
"76537",1,"76537",0.425
"76538",0,"76538",0.006
"76539",1,"76539",0.201
"76540",0,"76540",0.02
"76541",1,"76541",0.5
"76542",0,"76542",0.08
"76543",0,"76543",0.018
"76544",1,"76544",0.098
"76545",0,"76545",0.002
"76546",0,"76546",0.006
"76547",0,"76547",0.032
"76548",0,"76548",0.047
"76549",1,"76549",0.33
"76550",1,"76550",0.119
"76551",0,"76551",0
"76552",0,"76552",0.078
"76553",0,"76553",0.011
"76554",1,"76554",0.149
"76555",0,"76555",0.037
"76556",1,"76556",0.141
"76557",0,"76557",0.014
"76558",0,"76558",0.015
"76559",1,"76559",0.127
"76560",0,"76560",0.027
"76561",0,"76561",0.061
"76562",0,"76562",0.002
"76563",1,"76563",0.318
"76564",0,"76564",0.005
"76565",0,"76565",0.002
"76566",0,"76566",0.018
"76567",0,"76567",0.009
"76568",1,"76568",0.231
"76569",0,"76569",0.022
"76570",0,"76570",0.003
"76571",0,"76571",0.014
"76572",1,"76572",0.259
"76573",0,"76573",0.027
"76574",1,"76574",0.245
"76575",0,"76575",0.029
"76576",0,"76576",0.058
"76577",0,"76577",0.028
"76578",1,"76578",0.536
"76579",0,"76579",0.006
"76580",0,"76580",0.015
"76581",0,"76581",0.018
"76582",0,"76582",0.041
"76583",0,"76583",0.008
"76584",0,"76584",0.067
"76585",0,"76585",0.002
"76586",0,"76586",0.009
"76587",0,"76587",0.028
"76588",0,"76588",0.016
"76589",0,"76589",0.018
"76590",0,"76590",0.078
"76591",0,"76591",0.035
"76592",0,"76592",0.008
"76593",0,"76593",0.005
"76594",1,"76594",0.13
"76595",1,"76595",0.119
"76596",0,"76596",0.068
"76597",0,"76597",0.021
"76598",0,"76598",0.019
"76599",0,"76599",0.041
"76600",0,"76600",0.054
"76601",0,"76601",0.017
"76602",1,"76602",0.121
"76603",0,"76603",0.056
"76604",0,"76604",0.01
"76605",0,"76605",0.013
"76606",0,"76606",0.081
"76607",1,"76607",0.309
"76608",0,"76608",0.07
"76609",0,"76609",0.009
"76610",1,"76610",0.43
"76611",1,"76611",0.149
"76612",0,"76612",0.034
"76613",0,"76613",0.078
"76614",0,"76614",0
"76615",1,"76615",0.153
"76616",0,"76616",0.01
"76617",0,"76617",0.008
"76618",1,"76618",0.388
"76619",0,"76619",0.043
"76620",0,"76620",0.003
"76621",0,"76621",0.041
"76622",0,"76622",0.008
"76623",0,"76623",0.056
"76624",0,"76624",0.058
"76625",0,"76625",0.036
"76626",0,"76626",0.03
"76627",0,"76627",0.021
"76628",0,"76628",0.018
"76629",0,"76629",0.043
"76630",0,"76630",0.002
"76631",1,"76631",0.245
"76632",0,"76632",0.003
"76633",0,"76633",0.031
"76634",0,"76634",0.014
"76635",0,"76635",0.033
"76636",0,"76636",0.03
"76637",0,"76637",0.023
"76638",0,"76638",0.002
"76639",1,"76639",0.22
"76640",0,"76640",0.023
"76641",1,"76641",0.348
"76642",0,"76642",0.006
"76643",0,"76643",0.035
"76644",0,"76644",0.038
"76645",0,"76645",0.017
"76646",0,"76646",0.026
"76647",0,"76647",0.042
"76648",0,"76648",0.095
"76649",0,"76649",0.062
"76650",0,"76650",0.002
"76651",0,"76651",0.031
"76652",0,"76652",0.036
"76653",1,"76653",0.152
"76654",0,"76654",0.062
"76655",0,"76655",0.05
"76656",0,"76656",0.009
"76657",0,"76657",0.001
"76658",0,"76658",0.066
"76659",0,"76659",0.06
"76660",1,"76660",0.115
"76661",0,"76661",0.02
"76662",1,"76662",0.519
"76663",1,"76663",0.172
"76664",0,"76664",0.002
"76665",0,"76665",0.011
"76666",0,"76666",0.023
"76667",0,"76667",0.021
"76668",1,"76668",0.179
"76669",0,"76669",0.012
"76670",0,"76670",0.009
"76671",0,"76671",0.082
"76672",0,"76672",0.002
"76673",0,"76673",0.033
"76674",0,"76674",0.005
"76675",0,"76675",0.01
"76676",1,"76676",0.268
"76677",1,"76677",0.21
"76678",1,"76678",0.152
"76679",1,"76679",0.211
"76680",0,"76680",0.034
"76681",0,"76681",0.012
"76682",1,"76682",0.462
"76683",0,"76683",0
"76684",0,"76684",0.016
"76685",0,"76685",0.015
"76686",0,"76686",0.038
"76687",1,"76687",0.278
"76688",0,"76688",0.016
"76689",0,"76689",0.014
"76690",1,"76690",0.286
"76691",0,"76691",0.005
"76692",0,"76692",0.013
"76693",0,"76693",0.006
"76694",0,"76694",0.001
"76695",0,"76695",0.007
"76696",1,"76696",0.099
"76697",0,"76697",0.026
"76698",0,"76698",0.04
"76699",0,"76699",0.09
"76700",0,"76700",0.043
"76701",0,"76701",0.011
"76702",0,"76702",0.097
"76703",0,"76703",0.039
"76704",1,"76704",0.114
"76705",1,"76705",0.518
"76706",0,"76706",0.04
"76707",0,"76707",0.075
"76708",0,"76708",0.044
"76709",1,"76709",0.099
"76710",1,"76710",0.162
"76711",0,"76711",0.002
"76712",0,"76712",0.059
"76713",1,"76713",0.163
"76714",0,"76714",0.007
"76715",0,"76715",0.048
"76716",0,"76716",0.001
"76717",0,"76717",0.035
"76718",0,"76718",0.029
"76719",0,"76719",0.047
"76720",0,"76720",0.028
"76721",0,"76721",0.017
"76722",1,"76722",0.337
"76723",0,"76723",0.029
"76724",0,"76724",0.021
"76725",1,"76725",0.106
"76726",1,"76726",0.283
"76727",0,"76727",0.023
"76728",1,"76728",0.382
"76729",0,"76729",0.093
"76730",0,"76730",0.082
"76731",0,"76731",0.01
"76732",0,"76732",0.008
"76733",0,"76733",0.007
"76734",0,"76734",0.01
"76735",0,"76735",0.007
"76736",1,"76736",0.223
"76737",0,"76737",0.041
"76738",0,"76738",0.077
"76739",0,"76739",0.02
"76740",1,"76740",0.646
"76741",0,"76741",0.02
"76742",0,"76742",0.04
"76743",0,"76743",0.045
"76744",0,"76744",0.067
"76745",1,"76745",0.222
"76746",0,"76746",0.038
"76747",0,"76747",0.072
"76748",0,"76748",0.026
"76749",1,"76749",0.102
"76750",0,"76750",0.006
"76751",0,"76751",0.09
"76752",0,"76752",0.024
"76753",0,"76753",0.002
"76754",1,"76754",0.135
"76755",0,"76755",0.007
"76756",1,"76756",0.121
"76757",0,"76757",0.015
"76758",0,"76758",0.001
"76759",0,"76759",0.021
"76760",0,"76760",0.03
"76761",0,"76761",0.009
"76762",0,"76762",0.036
"76763",0,"76763",0.074
"76764",0,"76764",0.02
"76765",0,"76765",0.054
"76766",0,"76766",0.031
"76767",0,"76767",0
"76768",0,"76768",0.066
"76769",0,"76769",0.03
"76770",0,"76770",0.018
"76771",0,"76771",0.035
"76772",1,"76772",0.125
"76773",0,"76773",0.025
"76774",1,"76774",0.301
"76775",1,"76775",0.203
"76776",1,"76776",0.142
"76777",0,"76777",0.032
"76778",0,"76778",0.013
"76779",0,"76779",0.026
"76780",1,"76780",0.829
"76781",0,"76781",0.05
"76782",0,"76782",0.023
"76783",0,"76783",0.024
"76784",0,"76784",0.004
"76785",1,"76785",0.171
"76786",1,"76786",0.395
"76787",0,"76787",0.024
"76788",1,"76788",0.153
"76789",0,"76789",0.04
"76790",0,"76790",0.012
"76791",0,"76791",0.057
"76792",0,"76792",0.007
"76793",0,"76793",0.025
"76794",1,"76794",0.37
"76795",1,"76795",0.142
"76796",0,"76796",0.051
"76797",1,"76797",0.213
"76798",0,"76798",0.017
"76799",0,"76799",0.021
"76800",0,"76800",0.072
"76801",0,"76801",0.024
"76802",0,"76802",0.019
"76803",0,"76803",0.035
"76804",0,"76804",0.021
"76805",0,"76805",0.003
"76806",0,"76806",0
"76807",0,"76807",0.015
"76808",0,"76808",0.006
"76809",0,"76809",0.029
"76810",0,"76810",0.015
"76811",0,"76811",0.045
"76812",1,"76812",0.122
"76813",0,"76813",0.018
"76814",0,"76814",0.032
"76815",1,"76815",0.195
"76816",0,"76816",0.011
"76817",1,"76817",0.233
"76818",0,"76818",0.033
"76819",0,"76819",0.007
"76820",0,"76820",0.037
"76821",0,"76821",0.005
"76822",0,"76822",0.096
"76823",0,"76823",0.035
"76824",0,"76824",0.004
"76825",0,"76825",0.007
"76826",0,"76826",0.082
"76827",1,"76827",0.123
"76828",0,"76828",0.069
"76829",0,"76829",0.015
"76830",0,"76830",0.041
"76831",0,"76831",0.04
"76832",0,"76832",0.092
"76833",0,"76833",0.003
"76834",0,"76834",0.032
"76835",0,"76835",0.033
"76836",1,"76836",0.598
"76837",0,"76837",0.01
"76838",0,"76838",0.014
"76839",0,"76839",0.001
"76840",0,"76840",0.025
"76841",0,"76841",0.037
"76842",0,"76842",0.016
"76843",0,"76843",0.013
"76844",1,"76844",0.218
"76845",0,"76845",0
"76846",1,"76846",0.102
"76847",0,"76847",0.025
"76848",0,"76848",0.049
"76849",0,"76849",0.044
"76850",1,"76850",0.238
"76851",0,"76851",0.023
"76852",0,"76852",0.001
"76853",0,"76853",0.058
"76854",0,"76854",0.041
"76855",0,"76855",0.003
"76856",0,"76856",0.021
"76857",0,"76857",0.036
"76858",1,"76858",0.673
"76859",0,"76859",0.009
"76860",1,"76860",0.13
"76861",1,"76861",0.596
"76862",0,"76862",0.079
"76863",0,"76863",0.02
"76864",0,"76864",0.049
"76865",1,"76865",0.164
"76866",0,"76866",0.005
"76867",1,"76867",0.53
"76868",0,"76868",0.007
"76869",0,"76869",0.018
"76870",0,"76870",0.004
"76871",0,"76871",0.063
"76872",0,"76872",0.005
"76873",1,"76873",0.122
"76874",0,"76874",0.009
"76875",0,"76875",0.021
"76876",1,"76876",0.144
"76877",0,"76877",0.008
"76878",1,"76878",0.366
"76879",0,"76879",0.02
"76880",0,"76880",0.011
"76881",0,"76881",0.042
"76882",0,"76882",0.077
"76883",0,"76883",0.006
"76884",0,"76884",0.016
"76885",0,"76885",0.084
"76886",1,"76886",0.208
"76887",0,"76887",0.094
"76888",1,"76888",0.151
"76889",1,"76889",0.214
"76890",0,"76890",0.011
"76891",0,"76891",0.037
"76892",1,"76892",0.695
"76893",1,"76893",0.148
"76894",1,"76894",0.116
"76895",0,"76895",0.011
"76896",0,"76896",0.07
"76897",0,"76897",0.043
"76898",1,"76898",0.15
"76899",0,"76899",0.092
"76900",0,"76900",0.019
"76901",0,"76901",0.026
"76902",1,"76902",0.176
"76903",0,"76903",0.072
"76904",0,"76904",0.009
"76905",0,"76905",0.039
"76906",0,"76906",0.001
"76907",1,"76907",0.123
"76908",0,"76908",0.026
"76909",0,"76909",0.004
"76910",1,"76910",0.264
"76911",0,"76911",0.001
"76912",0,"76912",0.011
"76913",0,"76913",0.022
"76914",0,"76914",0.046
"76915",0,"76915",0.035
"76916",0,"76916",0.046
"76917",0,"76917",0.01
"76918",1,"76918",0.314
"76919",1,"76919",0.282
"76920",1,"76920",0.715
"76921",0,"76921",0.082
"76922",1,"76922",0.187
"76923",0,"76923",0.033
"76924",0,"76924",0.077
"76925",0,"76925",0.034
"76926",1,"76926",0.797
"76927",0,"76927",0.006
"76928",0,"76928",0.009
"76929",0,"76929",0.003
"76930",1,"76930",0.13
"76931",1,"76931",0.14
"76932",0,"76932",0.032
"76933",0,"76933",0.015
"76934",0,"76934",0.009
"76935",1,"76935",0.162
"76936",0,"76936",0.005
"76937",0,"76937",0.047
"76938",0,"76938",0.03
"76939",0,"76939",0.091
"76940",0,"76940",0.006
"76941",0,"76941",0.037
"76942",0,"76942",0.071
"76943",1,"76943",0.189
"76944",0,"76944",0.02
"76945",0,"76945",0.022
"76946",0,"76946",0.009
"76947",0,"76947",0.018
"76948",0,"76948",0.013
"76949",0,"76949",0.025
"76950",0,"76950",0.015
"76951",1,"76951",0.106
"76952",0,"76952",0.002
"76953",0,"76953",0.094
"76954",0,"76954",0.047
"76955",0,"76955",0.006
"76956",0,"76956",0.054
"76957",0,"76957",0.02
"76958",0,"76958",0.008
"76959",0,"76959",0.025
"76960",1,"76960",0.346
"76961",1,"76961",0.382
"76962",0,"76962",0.012
"76963",0,"76963",0.01
"76964",0,"76964",0.048
"76965",0,"76965",0.02
"76966",0,"76966",0.007
"76967",0,"76967",0.003
"76968",0,"76968",0.031
"76969",0,"76969",0.02
"76970",0,"76970",0.028
"76971",0,"76971",0.091
"76972",1,"76972",0.102
"76973",1,"76973",0.317
"76974",0,"76974",0.065
"76975",0,"76975",0.008
"76976",0,"76976",0.092
"76977",0,"76977",0.011
"76978",0,"76978",0.089
"76979",0,"76979",0.058
"76980",0,"76980",0.015
"76981",0,"76981",0.032
"76982",1,"76982",0.098
"76983",0,"76983",0.011
"76984",0,"76984",0.02
"76985",0,"76985",0.019
"76986",0,"76986",0.01
"76987",0,"76987",0.043
"76988",0,"76988",0.052
"76989",0,"76989",0.008
"76990",0,"76990",0.013
"76991",1,"76991",0.166
"76992",0,"76992",0.036
"76993",0,"76993",0.001
"76994",0,"76994",0.004
"76995",1,"76995",0.142
"76996",0,"76996",0.057
"76997",1,"76997",0.294
"76998",0,"76998",0.089
"76999",0,"76999",0.027
"77000",0,"77000",0.092
"77001",1,"77001",0.287
"77002",1,"77002",0.307
"77003",1,"77003",0.194
"77004",0,"77004",0.016
"77005",0,"77005",0.004
"77006",0,"77006",0.041
"77007",0,"77007",0.032
"77008",0,"77008",0.083
"77009",1,"77009",0.29
"77010",1,"77010",0.106
"77011",1,"77011",0.139
"77012",0,"77012",0.02
"77013",0,"77013",0.054
"77014",0,"77014",0.013
"77015",0,"77015",0.014
"77016",0,"77016",0.032
"77017",0,"77017",0.026
"77018",0,"77018",0.002
"77019",1,"77019",0.178
"77020",0,"77020",0.003
"77021",1,"77021",0.108
"77022",0,"77022",0.008
"77023",1,"77023",0.128
"77024",0,"77024",0.007
"77025",0,"77025",0.045
"77026",0,"77026",0.052
"77027",0,"77027",0.02
"77028",1,"77028",0.455
"77029",1,"77029",0.428
"77030",0,"77030",0.011
"77031",0,"77031",0.034
"77032",1,"77032",0.194
"77033",0,"77033",0.002
"77034",0,"77034",0.015
"77035",0,"77035",0.011
"77036",0,"77036",0.01
"77037",0,"77037",0.026
"77038",0,"77038",0.02
"77039",0,"77039",0.017
"77040",1,"77040",0.288
"77041",1,"77041",0.118
"77042",0,"77042",0.004
"77043",1,"77043",0.172
"77044",0,"77044",0.001
"77045",1,"77045",0.123
"77046",1,"77046",0.144
"77047",1,"77047",0.415
"77048",0,"77048",0.006
"77049",1,"77049",0.106
"77050",0,"77050",0.003
"77051",0,"77051",0.094
"77052",0,"77052",0.002
"77053",0,"77053",0.042
"77054",0,"77054",0.008
"77055",0,"77055",0.026
"77056",1,"77056",0.194
"77057",0,"77057",0.001
"77058",1,"77058",0.204
"77059",0,"77059",0.016
"77060",0,"77060",0.015
"77061",1,"77061",0.245
"77062",0,"77062",0.051
"77063",0,"77063",0.049
"77064",0,"77064",0.04
"77065",1,"77065",0.299
"77066",0,"77066",0.005
"77067",0,"77067",0.027
"77068",0,"77068",0.02
"77069",0,"77069",0.02
"77070",1,"77070",0.206
"77071",0,"77071",0.023
"77072",0,"77072",0.06
"77073",0,"77073",0.003
"77074",0,"77074",0.016
"77075",1,"77075",0.422
"77076",1,"77076",0.469
"77077",1,"77077",0.66
"77078",0,"77078",0.005
"77079",1,"77079",0.14
"77080",0,"77080",0.004
"77081",0,"77081",0
"77082",0,"77082",0.005
"77083",0,"77083",0.032
"77084",0,"77084",0.053
"77085",0,"77085",0.011
"77086",1,"77086",0.129
"77087",0,"77087",0.007
"77088",0,"77088",0.008
"77089",0,"77089",0.001
"77090",1,"77090",0.1
"77091",1,"77091",0.117
"77092",0,"77092",0.006
"77093",0,"77093",0.005
"77094",0,"77094",0.032
"77095",0,"77095",0.053
"77096",0,"77096",0.013
"77097",0,"77097",0.026
"77098",0,"77098",0.019
"77099",0,"77099",0.017
"77100",0,"77100",0.009
"77101",0,"77101",0.023
"77102",0,"77102",0.027
"77103",0,"77103",0.077
"77104",0,"77104",0.011
"77105",0,"77105",0.036
"77106",0,"77106",0.081
"77107",0,"77107",0.021
"77108",0,"77108",0.086
"77109",0,"77109",0.062
"77110",0,"77110",0.046
"77111",0,"77111",0.024
"77112",1,"77112",0.339
"77113",0,"77113",0.025
"77114",0,"77114",0.001
"77115",1,"77115",0.149
"77116",1,"77116",0.102
"77117",0,"77117",0.047
"77118",0,"77118",0.001
"77119",0,"77119",0.004
"77120",0,"77120",0.013
"77121",0,"77121",0
"77122",1,"77122",0.457
"77123",0,"77123",0.004
"77124",0,"77124",0.083
"77125",1,"77125",0.147
"77126",0,"77126",0.036
"77127",0,"77127",0.007
"77128",0,"77128",0.015
"77129",1,"77129",0.153
"77130",0,"77130",0.007
"77131",0,"77131",0.013
"77132",0,"77132",0.017
"77133",0,"77133",0.064
"77134",0,"77134",0.023
"77135",0,"77135",0.039
"77136",0,"77136",0.053
"77137",0,"77137",0.005
"77138",1,"77138",0.278
"77139",0,"77139",0.049
"77140",1,"77140",0.54
"77141",1,"77141",0.44
"77142",0,"77142",0.018
"77143",0,"77143",0.014
"77144",0,"77144",0.033
"77145",0,"77145",0.047
"77146",0,"77146",0.016
"77147",0,"77147",0.082
"77148",0,"77148",0.057
"77149",0,"77149",0.011
"77150",0,"77150",0.065
"77151",0,"77151",0.005
"77152",0,"77152",0.012
"77153",0,"77153",0.045
"77154",1,"77154",0.246
"77155",1,"77155",0.299
"77156",0,"77156",0.084
"77157",0,"77157",0.009
"77158",0,"77158",0.003
"77159",0,"77159",0.084
"77160",0,"77160",0.037
"77161",0,"77161",0.012
"77162",1,"77162",0.206
"77163",0,"77163",0.045
"77164",0,"77164",0.063
"77165",0,"77165",0.036
"77166",0,"77166",0.033
"77167",0,"77167",0.029
"77168",0,"77168",0.023
"77169",1,"77169",0.165
"77170",0,"77170",0.023
"77171",0,"77171",0.054
"77172",1,"77172",0.884
"77173",0,"77173",0.025
"77174",0,"77174",0.017
"77175",0,"77175",0.034
"77176",1,"77176",0.253
"77177",0,"77177",0.014
"77178",0,"77178",0.006
"77179",0,"77179",0.069
"77180",1,"77180",0.242
"77181",0,"77181",0.037
"77182",0,"77182",0.065
"77183",0,"77183",0.002
"77184",0,"77184",0.017
"77185",0,"77185",0.013
"77186",0,"77186",0.002
"77187",0,"77187",0.045
"77188",0,"77188",0.014
"77189",1,"77189",0.116
"77190",0,"77190",0.017
"77191",0,"77191",0.048
"77192",1,"77192",0.483
"77193",0,"77193",0.006
"77194",0,"77194",0.018
"77195",0,"77195",0.003
"77196",0,"77196",0.054
"77197",1,"77197",0.146
"77198",0,"77198",0.02
"77199",0,"77199",0.082
"77200",1,"77200",0.115
"77201",0,"77201",0.004
"77202",0,"77202",0.069
"77203",1,"77203",0.129
"77204",0,"77204",0.067
"77205",0,"77205",0.009
"77206",0,"77206",0.005
"77207",0,"77207",0.027
"77208",1,"77208",0.225
